Repo,WindowStart,WindowEnd,HistLen,PredLen
umbraco/Umbraco-CMS,2020-06,2025-05,48,12
umbraco/Umbraco-CMS,2020-12,2025-11,48,12
unoplatform/uno,2018-05,2023-04,48,12
unoplatform/uno,2018-11,2023-10,48,12
unoplatform/uno,2019-05,2024-04,48,12
unoplatform/uno,2019-11,2024-10,48,12
unoplatform/uno,2020-05,2025-04,48,12
unoplatform/uno,2020-11,2025-10,48,12
ValveSoftware/Proton,2018-03,2023-02,48,12
ValveSoftware/Proton,2018-09,2023-08,48,12
ValveSoftware/Proton,2019-03,2024-02,48,12
ValveSoftware/Proton,2019-09,2024-08,48,12
ValveSoftware/Proton,2020-03,2025-02,48,12
ValveSoftware/Proton,2020-09,2025-08,48,12
VictoriaMetrics/VictoriaMetrics,2018-09,2023-08,48,12
VictoriaMetrics/VictoriaMetrics,2019-03,2024-02,48,12
VictoriaMetrics/VictoriaMetrics,2019-09,2024-08,48,12
VictoriaMetrics/VictoriaMetrics,2020-03,2025-02,48,12
VictoriaMetrics/VictoriaMetrics,2020-09,2025-08,48,12
vim/vim,2015-08,2020-07,48,12
vim/vim,2016-02,2021-01,48,12
vim/vim,2016-08,2021-07,48,12
vim/vim,2017-02,2022-01,48,12
vim/vim,2017-08,2022-07,48,12
vim/vim,2018-02,2023-01,48,12
vim/vim,2018-08,2023-07,48,12
vim/vim,2019-02,2024-01,48,12
vim/vim,2019-08,2024-07,48,12
vim/vim,2020-02,2025-01,48,12
vim/vim,2020-08,2025-07,48,12
vitejs/vite,2020-04,2025-03,48,12
vitejs/vite,2020-10,2025-09,48,12
vitessio/vitess,2013-06,2018-05,48,12
vitessio/vitess,2013-12,2018-11,48,12
vitessio/vitess,2014-06,2019-05,48,12
vitessio/vitess,2014-12,2019-11,48,12
vitessio/vitess,2015-06,2020-05,48,12
vitessio/vitess,2015-12,2020-11,48,12
vitessio/vitess,2016-06,2021-05,48,12
vitessio/vitess,2016-12,2021-11,48,12
vitessio/vitess,2017-06,2022-05,48,12
vitessio/vitess,2017-12,2022-11,48,12
vitessio/vitess,2018-06,2023-05,48,12
vitessio/vitess,2018-12,2023-11,48,12
vitessio/vitess,2019-06,2024-05,48,12
vitessio/vitess,2019-12,2024-11,48,12
vitessio/vitess,2020-06,2025-05,48,12
vitessio/vitess,2020-12,2025-11,48,12
void-linux/void-packages,2018-06,2023-05,48,12
void-linux/void-packages,2018-12,2023-11,48,12
void-linux/void-packages,2019-06,2024-05,48,12
void-linux/void-packages,2019-12,2024-11,48,12
void-linux/void-packages,2020-06,2025-05,48,12
void-linux/void-packages,2020-12,2025-11,48,12
vuejs/core,2018-06,2023-05,48,12
vuejs/core,2018-12,2023-11,48,12
vuejs/core,2019-06,2024-05,48,12
vuejs/core,2019-12,2024-11,48,12
vuejs/core,2020-06,2025-05,48,12
vuejs/core,2020-12,2025-11,48,12
vuejs/vue,2013-07,2018-06,48,12
vuejs/vue,2014-01,2018-12,48,12
vuejs/vue,2014-07,2019-06,48,12
vuejs/vue,2015-01,2019-12,48,12
vuejs/vue,2015-07,2020-06,48,12
vuejs/vue,2016-01,2020-12,48,12
vuejs/vue,2016-07,2021-06,48,12
vuejs/vue,2017-01,2021-12,48,12
vuejs/vue,2017-07,2022-06,48,12
vuejs/vue,2018-01,2022-12,48,12
vuejs/vue,2018-07,2023-06,48,12
vuejs/vue,2019-01,2023-12,48,12
vuejs/vue,2019-07,2024-06,48,12
vuejs/vue,2020-01,2024-12,48,12
vuejs/vue,2020-07,2025-06,48,12
vuejs/vue,2021-01,2025-12,48,12
w3c/csswg-drafts,2013-04,2018-03,48,12
w3c/csswg-drafts,2013-10,2018-09,48,12
w3c/csswg-drafts,2014-04,2019-03,48,12
w3c/csswg-drafts,2014-10,2019-09,48,12
w3c/csswg-drafts,2015-04,2020-03,48,12
w3c/csswg-drafts,2015-10,2020-09,48,12
w3c/csswg-drafts,2016-04,2021-03,48,12
w3c/csswg-drafts,2016-10,2021-09,48,12
w3c/csswg-drafts,2017-04,2022-03,48,12
w3c/csswg-drafts,2017-10,2022-09,48,12
w3c/csswg-drafts,2018-04,2023-03,48,12
w3c/csswg-drafts,2018-10,2023-09,48,12
w3c/csswg-drafts,2019-04,2024-03,48,12
w3c/csswg-drafts,2019-10,2024-09,48,12
w3c/csswg-drafts,2020-04,2025-03,48,12
w3c/csswg-drafts,2020-10,2025-09,48,12
wandb/wandb,2017-03,2022-02,48,12
wandb/wandb,2017-09,2022-08,48,12
wandb/wandb,2018-03,2023-02,48,12
wandb/wandb,2018-09,2023-08,48,12
wandb/wandb,2019-03,2024-02,48,12
wandb/wandb,2019-09,2024-08,48,12
wandb/wandb,2020-03,2025-02,48,12
wandb/wandb,2020-09,2025-08,48,12
wazuh/wazuh,2015-08,2020-07,48,12
wazuh/wazuh,2016-02,2021-01,48,12
wazuh/wazuh,2016-08,2021-07,48,12
wazuh/wazuh,2017-02,2022-01,48,12
wazuh/wazuh,2017-08,2022-07,48,12
wazuh/wazuh,2018-02,2023-01,48,12
wazuh/wazuh,2018-08,2023-07,48,12
wazuh/wazuh,2019-02,2024-01,48,12
wazuh/wazuh,2019-08,2024-07,48,12
wazuh/wazuh,2020-02,2025-01,48,12
wazuh/wazuh,2020-08,2025-07,48,12
webcompat/web-bugs,2014-03,2019-02,48,12
webcompat/web-bugs,2014-09,2019-08,48,12
webcompat/web-bugs,2015-03,2020-02,48,12
webcompat/web-bugs,2015-09,2020-08,48,12
webcompat/web-bugs,2016-03,2021-02,48,12
webcompat/web-bugs,2016-09,2021-08,48,12
webcompat/web-bugs,2017-03,2022-02,48,12
webcompat/web-bugs,2017-09,2022-08,48,12
webcompat/web-bugs,2018-03,2023-02,48,12
webcompat/web-bugs,2018-09,2023-08,48,12
webcompat/web-bugs,2019-03,2024-02,48,12
webcompat/web-bugs,2019-09,2024-08,48,12
webcompat/web-bugs,2020-03,2025-02,48,12
webcompat/web-bugs,2020-09,2025-08,48,12
WebKit/WebKit,2020-12,2025-11,48,12
webpack/webpack,2012-03,2017-02,48,12
webpack/webpack,2012-09,2017-08,48,12
webpack/webpack,2013-03,2018-02,48,12
webpack/webpack,2013-09,2018-08,48,12
webpack/webpack,2014-03,2019-02,48,12
webpack/webpack,2014-09,2019-08,48,12
webpack/webpack,2015-03,2020-02,48,12
webpack/webpack,2015-09,2020-08,48,12
webpack/webpack,2016-03,2021-02,48,12
webpack/webpack,2016-09,2021-08,48,12
webpack/webpack,2017-03,2022-02,48,12
webpack/webpack,2017-09,2022-08,48,12
webpack/webpack,2018-03,2023-02,48,12
webpack/webpack,2018-09,2023-08,48,12
webpack/webpack,2019-03,2024-02,48,12
webpack/webpack,2019-09,2024-08,48,12
webpack/webpack,2020-03,2025-02,48,12
webpack/webpack,2020-09,2025-08,48,12
woocommerce/woocommerce,2011-08,2016-07,48,12
woocommerce/woocommerce,2012-02,2017-01,48,12
woocommerce/woocommerce,2012-08,2017-07,48,12
woocommerce/woocommerce,2013-02,2018-01,48,12
woocommerce/woocommerce,2013-08,2018-07,48,12
woocommerce/woocommerce,2014-02,2019-01,48,12
woocommerce/woocommerce,2014-08,2019-07,48,12
woocommerce/woocommerce,2015-02,2020-01,48,12
woocommerce/woocommerce,2015-08,2020-07,48,12
woocommerce/woocommerce,2016-02,2021-01,48,12
woocommerce/woocommerce,2016-08,2021-07,48,12
woocommerce/woocommerce,2017-02,2022-01,48,12
woocommerce/woocommerce,2017-08,2022-07,48,12
woocommerce/woocommerce,2018-02,2023-01,48,12
woocommerce/woocommerce,2018-08,2023-07,48,12
woocommerce/woocommerce,2019-02,2024-01,48,12
woocommerce/woocommerce,2019-08,2024-07,48,12
woocommerce/woocommerce,2020-02,2025-01,48,12
woocommerce/woocommerce,2020-08,2025-07,48,12
WordPress/gutenberg,2017-02,2022-01,48,12
WordPress/gutenberg,2017-08,2022-07,48,12
WordPress/gutenberg,2018-02,2023-01,48,12
WordPress/gutenberg,2018-08,2023-07,48,12
WordPress/gutenberg,2019-02,2024-01,48,12
WordPress/gutenberg,2019-08,2024-07,48,12
WordPress/gutenberg,2020-02,2025-01,48,12
WordPress/gutenberg,2020-08,2025-07,48,12
X-lab2017/open-digger,2020-08,2025-07,48,12
xbmc/xbmc,2011-01,2015-12,48,12
xbmc/xbmc,2011-07,2016-06,48,12
xbmc/xbmc,2012-01,2016-12,48,12
xbmc/xbmc,2012-07,2017-06,48,12
xbmc/xbmc,2013-01,2017-12,48,12
xbmc/xbmc,2013-07,2018-06,48,12
xbmc/xbmc,2014-01,2018-12,48,12
xbmc/xbmc,2014-07,2019-06,48,12
xbmc/xbmc,2015-01,2019-12,48,12
xbmc/xbmc,2015-07,2020-06,48,12
xbmc/xbmc,2016-01,2020-12,48,12
xbmc/xbmc,2016-07,2021-06,48,12
xbmc/xbmc,2017-01,2021-12,48,12
xbmc/xbmc,2017-07,2022-06,48,12
xbmc/xbmc,2018-01,2022-12,48,12
xbmc/xbmc,2018-07,2023-06,48,12
xbmc/xbmc,2019-01,2023-12,48,12
xbmc/xbmc,2019-07,2024-06,48,12
xbmc/xbmc,2020-01,2024-12,48,12
xbmc/xbmc,2020-07,2025-06,48,12
xbmc/xbmc,2021-01,2025-12,48,12
yt-dlp/yt-dlp,2020-10,2025-09,48,12
yugabyte/yugabyte-db,2017-10,2022-09,48,12
yugabyte/yugabyte-db,2018-04,2023-03,48,12
yugabyte/yugabyte-db,2018-10,2023-09,48,12
yugabyte/yugabyte-db,2019-04,2024-03,48,12
yugabyte/yugabyte-db,2019-10,2024-09,48,12
yugabyte/yugabyte-db,2020-04,2025-03,48,12
yugabyte/yugabyte-db,2020-10,2025-09,48,12
zephyrproject-rtos/zephyr,2016-05,2021-04,48,12
zephyrproject-rtos/zephyr,2016-11,2021-10,48,12
zephyrproject-rtos/zephyr,2017-05,2022-04,48,12
zephyrproject-rtos/zephyr,2017-11,2022-10,48,12
zephyrproject-rtos/zephyr,2018-05,2023-04,48,12
zephyrproject-rtos/zephyr,2018-11,2023-10,48,12
zephyrproject-rtos/zephyr,2019-05,2024-04,48,12
zephyrproject-rtos/zephyr,2019-11,2024-10,48,12
zephyrproject-rtos/zephyr,2020-05,2025-04,48,12
zephyrproject-rtos/zephyr,2020-11,2025-10,48,12
zulip/zulip,2015-09,2020-08,48,12
zulip/zulip,2016-03,2021-02,48,12
zulip/zulip,2016-09,2021-08,48,12
zulip/zulip,2017-03,2022-02,48,12
zulip/zulip,2017-09,2022-08,48,12
zulip/zulip,2018-03,2023-02,48,12
zulip/zulip,2018-09,2023-08,48,12
zulip/zulip,2019-03,2024-02,48,12
zulip/zulip,2019-09,2024-08,48,12
zulip/zulip,2020-03,2025-02,48,12
zulip/zulip,2020-09,2025-08,48,12
